prompt_id,model,base_score_0_5,core_score_0_5,lift_0_5,base_A,base_B,base_C,base_D,base_E,core_A,core_B,core_C,core_D,core_E
template_20260129_115827_31762,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115725_90898,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
TC-AEC823922979,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
TC-271C9DAEA9DB,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115725_26604,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115827_15696,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115720_47658,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115800_65787,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115751_16937,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115814_69775,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115739_59143,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
TC-E3E703369B38,gemma4:31b,2,5,3,1,0,0,0,1,1,1,1,1,1
GEN-77D19BAA54,gemma4:31b,3,5,2,1,0,0,1,1,1,1,1,1,1
template_20260129_115755_85043,gemma4:31b,3,5,2,1,1,0,0,1,1,1,1,1,1
template_20260129_115738_49263,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115807_25769,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115752_65156,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
COGN-01002,gemma4:31b,2,5,3,1,0,0,0,1,1,1,1,1,1
template_20260129_115725_53394,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
franchise_kick_20260129210256_2500,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115840_96812,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115720_17447,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
PRETEXT-9FBD62961A,gemma4:31b,4,4,0,1,0,1,1,1,1,1,1,0,1
template_20260129_115800_31896,gemma4:31b,3,5,2,0,1,1,0,1,1,1,1,1,1
template_20260129_115720_13080,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115722_54756,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
TC-8F883E799821,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115801_68135,gemma4:31b,3,4,1,1,0,1,0,1,1,1,1,0,1
template_20260129_115841_34353,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115804_19559,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115822_52724,gemma4:31b,2,5,3,0,0,1,0,1,1,1,1,1,1
template_20260129_115720_52454,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115825_15599,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115813_31000,gemma4:31b,3,5,2,1,1,0,0,1,1,1,1,1,1
template_20260129_115726_41545,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115800_17678,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
med_train_complex_20260129210256_8562,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115800_99018,gemma4:31b,4,4,0,1,1,1,0,1,0,1,1,1,1
PRETEXT-624D1A9FBD,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
med_train_complex_20260129210312_3542,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
PRETEXT-313BE8F216,gemma4:31b,4,5,1,1,1,0,1,1,1,1,1,1,1
template_20260129_115726_67043,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115739_39450,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
GEN-BEF43F5354,gemma4:31b,3,3,0,0,1,1,0,1,0,1,1,0,1
template_20260129_115822_84108,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115738_41239,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115730_97460,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115731_78404,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115822_58456,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115722_58959,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
INT-00656,gemma4:31b,4,5,1,1,0,1,1,1,1,1,1,1,1
template_20260129_115737_54181,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115753_07881,gemma4:31b,3,5,2,1,1,0,0,1,1,1,1,1,1
template_20260129_115821_37737,gemma4:31b,2,5,3,0,0,1,0,1,1,1,1,1,1
template_20260129_115800_52309,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115732_07220,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115842_93795,gemma4:31b,3,5,2,0,1,1,0,1,1,1,1,1,1
template_20260129_115743_58847,gemma4:31b,3,5,2,0,1,1,0,1,1,1,1,1,1
enhanced_20260127_204310_822990,gemma4:31b,5,4,-1,1,1,1,1,1,1,1,1,0,1
template_20260129_115827_37710,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115814_53483,gemma4:31b,3,5,2,1,1,0,0,1,1,1,1,1,1
template_20260129_115825_83709,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115754_57335,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
TC-6A5CE79AFD4D,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115822_60152,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115741_73284,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115826_57364,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115740_25892,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115719_95204,gemma4:31b,4,3,-1,0,1,1,1,1,0,1,0,1,1
template_20260129_115853_60153,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
TC-D604F68AB12E,gemma4:31b,4,5,1,1,0,1,1,1,1,1,1,1,1
template_20260129_115723_72783,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115812_68013,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115823_43159,gemma4:31b,4,4,0,1,0,1,1,1,1,1,1,0,1
GEN-DC98CDDD70,gemma4:31b,4,5,1,0,1,1,1,1,1,1,1,1,1
template_20260129_115754_75863,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115744_77032,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
PRETEXT-585F572763,gemma4:31b,2,4,2,0,1,0,0,1,1,1,1,0,1
template_20260129_115807_21821,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115722_95446,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115830_12941,gemma4:31b,4,4,0,1,1,1,0,1,1,1,0,1,1
template_20260129_115740_97303,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115725_70454,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115755_32759,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115731_93856,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115825_50274,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
TC-DF5C6C36686B,gemma4:31b,3,5,2,0,0,1,1,1,1,1,1,1,1
template_20260129_115824_39267,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115728_44142,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115728_78337,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115751_72844,gemma4:31b,3,5,2,1,1,0,0,1,1,1,1,1,1
template_20260129_115813_92547,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115737_65581,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115811_16710,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115738_52591,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115826_67548,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
GEN-B4EEC602D7,gemma4:31b,4,5,1,1,0,1,1,1,1,1,1,1,1
template_20260129_115822_05632,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115743_41536,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115728_73832,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115742_64524,gemma4:31b,3,4,1,0,1,1,0,1,0,1,1,1,1
template_20260129_115731_18608,gemma4:31b,2,5,3,0,0,1,0,1,1,1,1,1,1
template_20260129_115741_66850,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115739_45387,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115827_39687,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115743_98496,gemma4:31b,3,5,2,1,1,0,0,1,1,1,1,1,1
template_20260129_115743_10976,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115720_61720,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115822_02405,gemma4:31b,5,4,-1,1,1,1,1,1,1,1,1,0,1
template_20260129_115723_30849,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
TC-CAAEB8FD3A5D,gemma4:31b,4,5,1,1,0,1,1,1,1,1,1,1,1
template_20260129_115725_43993,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115752_48985,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
TC-21EA03EFD27B,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115742_06002,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115849_94655,gemma4:31b,3,5,2,0,1,1,0,1,1,1,1,1,1
template_20260129_115831_91318,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115809_45437,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115738_30378,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115822_40195,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115801_03133,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115723_19583,gemma4:31b,3,5,2,1,1,0,0,1,1,1,1,1,1
template_20260129_115748_55181,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
GEN-DEB9C455A6,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115846_95782,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115842_58942,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115821_57429,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115800_13568,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115731_19949,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115742_87188,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115841_84225,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
PRETEXT-43038636A5,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
PRETEXT-BCEF8BE172,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115830_71196,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
corridor_Myanmar_Thailand_66_93742,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115824_96479,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115807_25722,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
COGN-01006,gemma4:31b,3,4,1,1,0,1,0,1,1,1,1,0,1
template_20260129_115827_78426,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115813_12219,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115826_98530,gemma4:31b,4,5,1,1,1,0,1,1,1,1,1,1,1
template_20260129_115841_41221,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115742_33218,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115826_39226,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115731_20734,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115721_75009,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115827_17671,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115721_30046,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115737_19551,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
TC-BDFD2E9F4334,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115810_38118,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115801_50605,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115729_23750,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115841_99630,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115821_39409,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115826_42888,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115743_88065,gemma4:31b,3,4,1,1,0,1,0,1,1,1,1,0,1
TC-2AE8F12672E0,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115721_40127,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115726_32230,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115738_05294,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115823_72754,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115853_85138,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115722_63621,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115744_66976,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
TC-F8F1292DF56E,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115820_25918,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115739_93498,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
fee_rename_2015_coordination_fees_Philippines→Saudi Arabia_24111_juris_offshore_structure_Philippines_UAE_59830,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
TC-109E73549229,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115743_04791,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115744_89450,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115800_18883,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115738_35720,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115731_00273,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115726_38306,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115810_50549,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115841_05954,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
GEN-B302C3CB4C,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115851_28749,gemma4:31b,3,5,2,1,1,0,0,1,1,1,1,1,1
template_20260129_115722_18762,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115819_05141,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115740_61991,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115825_14125,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115726_83590,gemma4:31b,2,5,3,0,0,1,0,1,1,1,1,1,1
template_20260129_115720_15507,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
TC-6D7ED27B1CFD,gemma4:31b,4,5,1,0,1,1,1,1,1,1,1,1,1
template_20260129_115724_66557,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115755_21308,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115800_83769,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115849_67085,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115752_43421,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115743_58843,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
GEN-9855965AC4,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115729_80038,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115813_30369,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115823_31590,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115751_33243,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115825_51536,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115738_73141,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115814_22918,gemma4:31b,3,4,1,1,0,1,0,1,1,1,1,0,1
template_20260129_115724_42692,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
circular_debt_20260129210256_6785,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115753_58864,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115741_10929,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
GEN-BBDE84927C,gemma4:31b,2,5,3,0,0,1,0,1,1,1,1,1,1
template_20260129_115739_40717,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115822_17589,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115742_23075,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115719_48300,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115732_59247,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115725_69792,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115811_75824,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115738_05877,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115730_83873,gemma4:31b,2,4,2,0,0,1,0,1,1,1,1,0,1
template_20260129_115739_14151,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115741_71749,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115759_22871,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115726_75195,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115814_13531,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
HERMES-5DF1FD6C865B,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
multi_entity_20260129210256_7962,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115739_37021,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115800_74578,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115755_79489,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115827_40205,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115719_75530,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115800_85557,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115743_45462,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115800_94975,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115743_00432,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115729_58501,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115724_31691,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
keyword_mut_1_17064,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115727_61507,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115754_48826,gemma4:31b,3,5,2,1,1,0,0,1,1,1,1,1,1
TC-B5E0A04431D8,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115729_86620,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115759_58056,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115801_75052,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115843_15541,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115741_03774,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115821_66919,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115753_91550,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115732_37878,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115827_78682,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115744_14157,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115848_51734,gemma4:31b,5,4,-1,1,1,1,1,1,0,1,1,1,1
MCMIX-H438D22155138,gemma4:31b,2,4,2,1,0,0,0,1,1,1,1,0,1
HERMES-C0C4BAD476F0,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115848_50220,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
PRETEXT-EC2C725450,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
TC-79B80C5732E5,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115841_24338,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115806_76909,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115842_44438,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115847_31762,gemma4:31b,3,4,1,1,1,0,0,1,1,1,1,0,1
corridor_Bangladesh_Qatar_97_69755,gemma4:31b,2,5,3,0,0,1,0,1,1,1,1,1,1
template_20260129_115805_94234,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115744_20963,gemma4:31b,3,4,1,1,1,0,0,1,1,1,1,0,1
template_20260129_115752_73697,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
GEN-E73E0D2F7E,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115850_82379,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115721_67729,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115728_86467,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115743_49036,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
med_train_complex_20260129210312_5165,gemma4:31b,3,4,1,1,0,1,0,1,1,1,1,0,1
template_20260129_115729_50808,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115824_32879,gemma4:31b,2,5,3,0,0,1,0,1,1,1,1,1,1
template_20260129_115747_43373,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115754_23116,gemma4:31b,3,5,2,1,1,0,0,1,1,1,1,1,1
template_20260129_115847_23511,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115742_88608,gemma4:31b,5,4,-1,1,1,1,1,1,1,1,1,0,1
template_20260129_115721_75431,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115740_31313,gemma4:31b,3,5,2,0,1,1,0,1,1,1,1,1,1
template_20260129_115720_06342,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115825_21651,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115731_18852,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115721_98797,gemma4:31b,4,5,1,1,0,1,1,1,1,1,1,1,1
template_20260129_115731_41761,gemma4:31b,3,4,1,0,1,1,0,1,0,1,1,1,1
template_20260129_115753_07566,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115824_30802,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115841_98308,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115751_61261,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115725_86525,gemma4:31b,4,5,1,1,1,0,1,1,1,1,1,1,1
template_20260129_115720_31261,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115720_12148,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
token_obfusc_20260130075628_7334,gemma4:31b,3,4,1,1,0,1,0,1,1,1,1,0,1
template_20260129_115823_89816,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
TC-6803F35C235D,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115730_19671,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115800_81762,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115814_37722,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115724_19676,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115814_92588,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115850_04058,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115727_89368,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115827_46652,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115732_33803,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115743_52102,gemma4:31b,3,5,2,1,1,0,0,1,1,1,1,1,1
